UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	1
0	0
0	0
0	3
2	42
0	2
0	0
0	0
0	0
0	0
0	2
0	0
0	4
0	7
0	0
0	13
1	2
0	0
0	2
0	0
1	1
2	1
0	0
2	0
0	0
0	0
0	8
0	5
0	1
0	4
0	0
0	9
0	1
0	0
0	6
0	0
0	1
0	3
0	0
0	3
1	4
0	2
1	1
0	1
0	4
0	3
0	2
0	0
0	4
0	4
0	0
1	0
0	0
0	4
0	1
0	0
2	0
4	0
42	0
3	0
1	0
0	7
0	2
0	1
2	3
0	2
0	1
0	9
0	0
0	1
1	6
0	0
1	0
0	0
0	0
0	0
1	0
2	1
3	2
2	0
18	1
7	0
0	2
0	0
2	0
2	0
4	0
1	0
0	0
2	0
1	0
5	0
0	0
2	1
7	1
1	0
4	0
1	0
1	0
1	0
0	0
0	0
3	0
1	0
2	0
3	0
0	0
1	0
1	0
0	0
0	0
1	0
0	1
0	2
0	0
0	5
0	0
2	0
1	4
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	2
0	0
1	4
0	3
0	3
0	2
0	0
0	4
3	0
0	0
5	0
3	0
3	0
4	0
10	0
1	1
5	0
0	0
0	1
0	0
0	0
0	0
0	1
0	42
0	13
0	0
0	3
0	0
0	4
0	8
0	4
0	0
0	220
10	453
13	0
410	4
10	211
1	449
17	13
2	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	2430
0	3558
1	1
0	6104
0	8522
0	12503
0	10648
0	2303
0	28362
0	7
0	2029
2	5591
0	6104
0	8522
0	12503
0	10648
4	3172
0	3560
0	7
6	1719
0	2029
0	1748
3859	3402
377	3382
4	8
6	1625
186	1622
0	1
0	1
5	2180
0	2303
11	24666
0	28366
22106	72
1	10
0	30
2	11
0	230
0	173
0	0
0	1
0	1045
0	16
0	0
0	2
6	18
0	270
0	1
0	48
0	11
0	58
0	2
0	65
0	21
0	104
49	88
0	196
0	1
0	6
0	40
0	10
0	35
1	69
8	33
0	8
0	23
0	4
