UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	6
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	2
0	0
0	0
0	10
3	2
0	1
0	1
0	0
0	0
0	0
0	1
2	0
0	0
0	0
0	9
0	4
0	0
0	1
1	0
0	3
0	1
0	0
0	2
0	0
0	1
2	3
0	0
0	2
0	0
0	1
0	0
0	1
0	3
0	2
0	0
0	0
0	12
0	0
0	1
0	0
0	0
0	1
0	1
1	0
2	0
2	0
1	0
4	0
1	1
0	0
0	1
0	0
0	2
0	0
0	0
0	3
0	0
0	1
0	2
0	0
2	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
4	0
1	0
0	0
3	0
2	1
0	0
1	0
2	0
0	0
3	0
0	0
0	0
1	0
0	0
1	0
0	0
2	0
1	0
1	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	4
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	2
0	1
0	0
0	3
0	0
0	0
8	1
0	0
3	0
6	0
2	0
4	0
3	0
0	0
0	0
0	1
0	0
0	0
0	0
0	6
0	10
0	1
0	2
0	0
0	2
0	9
0	12
0	0
0	69
4	146
23	0
103	2
3	60
0	143
13	9
2	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
42	1032
0	1706
0	1
0	3887
0	7206
0	8574
0	5270
0	959
0	2729
0	7
0	296
0	3099
0	3887
0	7206
0	8574
0	5270
0	1157
0	1706
0	7
1	247
0	296
0	1040
965	1838
192	1807
20	7
5	263
19	275
0	1
0	1
1	565
0	959
3	2250
0	2729
8684	42
2	11
0	8
42	19
0	117
0	136
0	1
0	0
0	14
0	13
0	0
0	1
0	6
0	87
0	137
0	18
2	141
0	6
1	0
0	93
0	109
0	208
0	24
1	94
0	4
0	17
0	50
0	5
0	11
0	209
1	9
0	0
0	4
0	2
0	38
0	109
0	79
