UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	5
0	4
0	0
0	2
0	0
0	0
1	7
0	0
0	2
0	14
0	1
0	6
0	1
0	0
0	2
0	0
3	4
0	7
0	0
0	0
0	1
0	0
0	1
0	7
0	0
0	3
0	0
0	0
0	3
0	0
0	6
0	0
0	7
0	0
0	0
0	3
0	2
0	0
0	1
0	2
0	0
0	7
0	2
0	0
0	9
0	0
0	5
4	0
0	0
0	3
0	3
1	1
1	0
3	1
2	0
2	0
1	0
2	14
0	2
0	1
0	3
0	2
0	4
0	0
0	0
0	7
0	6
0	0
0	0
0	0
1	0
0	0
4	0
3	0
0	1
3	0
3	0
3	0
1	1
6	0
3	0
1	0
0	0
7	0
3	0
2	0
1	0
2	0
4	0
2	1
0	0
1	0
0	0
3	0
1	0
4	0
0	0
1	0
1	0
1	0
1	0
0	0
3	0
0	1
5	1
6	0
0	0
4	0
0	1
0	0
0	0
0	7
0	0
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
1	2
0	0
0	7
0	4
0	1
0	0
1	0
0	0
6	1
0	0
1	0
2	0
2	0
3	0
3	0
0	0
0	0
0	5
0	0
0	0
0	7
0	5
0	6
0	0
0	0
0	2
0	2
0	1
0	9
8	0
0	131
9	241
22	0
267	3
5	121
0	238
15	11
4	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	170
0	1253
0	2
0	607
0	6672
0	8036
0	4995
0	1176
0	1078
0	10
0	1225
0	542
0	607
0	6672
0	8036
0	4995
5	630
0	1256
0	10
14	958
0	1225
0	623
349	705
41	681
3	3
2	125
12	128
0	1
0	2
1	419
0	1176
6	718
0	1078
5036	199
0	1
0	1
1	3
0	288
0	33
0	0
0	0
0	6
0	28
2	0
0	1
0	0
0	70
0	0
0	1
2	177
0	2
0	0
0	0
0	20
0	14
1	10
0	78
0	0
0	1
0	6
0	3
0	3
1	39
1	20
0	1
0	2
0	0
0	12
1	10
2	1186
0	1
