UniqueCount	AmbigCount
1	71
0	143
0	166
0	4
0	693
0	2
0	69
0	66
0	17
0	4
0	120
409	798
0	8
0	58
0	0
0	2
0	21
0	248
1	463
0	18
76	13
0	2
0	613
0	4
0	772
0	48
0	51
0	162
0	10
0	17
0	0
75	137
0	0
0	4
0	3102
0	56
0	459
0	62
0	85
0	741
0	255
0	2866
0	755
0	92
0	2354
0	28
0	33
0	81
0	147
0	174
14	167
0	379
0	1
0	568
0	21
0	20
0	162
0	58
0	2
0	48
0	320
0	25
0	1
0	71
0	39
0	510
83	420
0	613
0	3
0	4
0	314
5	16
0	12
0	12
0	73
0	17
0	17
0	16
0	2
0	0
0	3102
0	4
0	83
0	69
0	0
0	51
142	0
0	120
0	48
73	0
0	143
0	0
0	25
1	0
0	8
0	693
270	3
0	0
0	0
2	0
68	11
0	35
2	0
0	0
91	862
123	1
0	14
2	2892
0	20
0	608
0	1
0	53
5	159
0	0
0	0
3	0
112	1
172	36
0	0
343	2
248	0
9	8
11	1
228	61
0	10
0	17
0	171
0	4
0	256
0	58
0	164
0	248
0	426
0	66
0	772
0	18
0	2
4	910
29	10
0	17
0	21
0	463
2	0
157	0
16	1
1247	163
0	0
646	1
5	4
0	15
1	1
1257	4
0	56
0	459
0	62
0	85
0	741
0	255
0	2866
0	755
0	92
0	2354
0	28
0	33
0	81
0	147
0	174
0	379
0	1
0	568
0	20
0	21
1	565
0	1
0	379
33	158
23	27
0	147
0	3
2	7
9	16
20	851
0	0
29	38
32	433
30	2159
389	397
0	204
58	469
0	1
0	0
1	30
0	158
0	0
0	1
0	0
0	0
1	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17078	3721
20859	7043
73532	35281
36281	1068
3259	179
30554	8881
55722	2505
16978	38
1547	22
45335	267
7090	62
6235	61
21287	47
7	0
6	367
0	56
0	0
0	560
0	328
0	541
0	360
0	522
0	20
0	238
0	5
0	435
0	407
0	16
0	1
0	1
0	46
0	11
0	2
0	45
0	2
1	0
0	0
0	2
0	0
0	1
0	39
0	14
0	12
0	0
0	0
0	1057
0	1055
0	1035
0	219
0	52
0	163
0	33
0	10
0	9
0	8
0	1053
0	1
0	0
0	0
0	0
0	6
0	0
0	1
0	1
0	37
0	58
0	58
0	0
0	0
0	0
0	0
0	4
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	6
0	5
0	6
0	4
0	0
0	5
0	0
0	0
0	5
0	0
0	0
0	0
0	1
0	0
0	0
0	6
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	140
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	5
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	6
0	6
0	0
0	0
0	0
0	6
0	5
0	5
0	6
0	0
0	6
0	311
0	303
0	249
0	136
0	152
0	176
0	23
0	22
0	21
0	61
0	72
0	119
0	94
0	0
0	0
0	6
0	6
0	4
0	5
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	4
0	5
0	0
0	0
0	1
0	0
0	1
0	0
0	6
0	5
0	0
0	0
0	0
0	4
0	0
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1098
0	40
0	423
0	138
0	355
2	204
5	6
0	417
0	0
0	0
0	0
0	47
0	0
0	0
0	6
0	5
0	4
0	1
0	301
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	6
0	6
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	461
0	488
0	510
0	153
0	91
0	111
0	20
0	4
0	18
0	3
0	0
0	0
0	0
0	0
0	1
0	0
0	6
0	27
0	9
0	9
0	9
0	2
0	12
0	144
0	294
0	329
0	7
0	48
0	154
0	1
0	1
0	27
0	4
0	1
0	1
0	0
0	1
0	2
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	4
0	3
0	5
0	1
0	0
0	0
0	0
0	4
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	12
0	1
0	1
0	1
0	0
0	4
0	3
0	13
0	3
0	3
0	28
0	1
0	11
0	14
0	27
0	0
0	0
0	1
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	5
0	5
0	6
0	0
0	1
0	6
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	10
0	10
0	6
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	7
0	0
0	2
0	4
0	0
0	0
8	401
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
14	33752
0	25495
0	23491
0	12575
0	14971
7	4031
0	22143
0	12125
0	7813
0	0
0	0
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	78
0	78
0	77
0	2
0	0
0	1
0	0
0	0
0	0
0	3
0	16
0	387
0	369
0	359
0	39
0	17
0	25
0	1
0	5
299	19
0	1
0	1
0	0
0	0
0	2
0	37
0	39
0	17
0	17
0	8
0	8
0	8
0	8
0	8
0	7
0	6
0	1
0	0
0	0
0	0
0	0
0	0
0	38
0	0
0	0
0	6
0	5
0	5
0	2
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	62
0	16
0	326
0	3
0	277
0	74
0	0
0	3
0	2
0	1
0	0
0	1
0	2
0	4
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	69
0	3
0	4
0	3
0	1
0	0
1	160
7	1481
0	36
0	835
0	198
0	1362
0	135
0	219
0	507
0	6
0	5
0	3
0	3
0	0
0	7
0	103
0	184
0	182
0	69
0	29
0	10
0	2
0	5
0	8
0	8
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	142
0	129
0	14
0	0
0	0
0	0
0	0
0	0
0	40
0	1
0	41
0	14
0	1
0	1
0	0
0	0
0	3
0	3
0	0
0	0
0	1
0	0
0	0
0	97
7	12
4	166
0	97
0	3
0	17
0	9
0	28
0	2
0	2
0	1
0	228
0	721
0	170
0	613
0	632
0	46
0	35
0	93
0	72
0	289
0	310
0	0
0	0
0	40
0	57
1	64
0	0
0	0
0	19
0	17
0	16
0	32
0	1
0	27
0	32
0	34
0	43
0	822
0	213
4	987
0	38
0	7
0	33
0	129
0	126
0	208
0	7
0	17
0	270
0	22
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	1
0	5
0	2
0	6
0	4
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	41
0	18
0	12
3	132
17	2002
0	460
0	1753
0	1570
0	0
0	0
0	0
0	0
0	13
0	73
0	0
14	127
0	0
0	361
0	361
0	361
0	361
0	16
0	6
0	0
0	253
0	96
0	9
0	9
0	211
0	247
0	44
0	72
0	9
0	3
0	0
0	153
0	4
0	38
0	206
0	8
0	10
0	461
0	381
0	125
0	168
0	201
0	271
0	50
0	237
0	171
0	88
0	0
0	135
0	55
0	75
0	52
0	26
0	20
0	17
0	5
0	0
0	7
0	63
0	63
0	63
0	74
0	69
0	76
0	7
0	1
0	49
0	0
0	0
0	0
0	77
1	3
0	0
0	0
0	0
1	425
0	14
0	315
0	348
0	318
0	38
0	68
0	66
0	58
0	10
0	20
0	0
0	0
0	0
0	7
0	7
0	4
0	4
0	4
0	5
1	1
0	26
0	7
0	0
0	263
0	1927
0	1904
0	1926
0	735
0	54
0	0
0	0
0	0
0	0
0	0
8	22
0	0
0	3
0	6
0	5
0	1
0	1
0	0
0	0
0	11
0	0
0	397
0	457
0	430
0	431
0	428
0	9
0	15
0	0
0	0
0	383
0	347
0	17
0	9
0	9
0	11
0	2
0	14
0	3
0	3
0	344
0	0
0	0
0	0
0	0
0	2
0	1
0	0
0	0
0	25
0	848
0	39
0	8
0	828
0	69
0	153
0	18
0	45
0	18
0	0
1	76
0	3
0	65
0	21
0	6
0	88
0	20
0	28
0	19
0	14
0	26
0	0
0	0
6	1201
0	1073
0	942
0	560
0	80
0	93
0	15
0	1
0	1
0	1
0	1
0	0
0	2
0	108
0	16
0	108
0	1
0	372
0	18
0	119
0	119
0	25
0	1
0	1
0	0
0	3
0	6
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	5
0	5
0	0
0	1
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	877
0	782
0	877
0	9
0	53
0	155
0	167
0	149
0	51
0	29
0	1
0	0
0	22
0	17
0	18
0	17
0	8
0	10
0	2
0	2
0	21
0	22
0	6
0	21
0	11
0	8
0	1
0	2
0	5
0	1
0	0
0	1
0	0
0	0
0	0
0	406
0	25
0	232
0	168
0	78
0	235
0	13
0	37
0	214
0	0
0	0
0	28
2	37
0	15
0	10
0	8
0	6
0	5
0	0
0	0
0	1
0	6
0	0
0	6
0	1
0	226
0	281
0	120
0	96
0	70
0	17
0	281
0	111
0	2237
0	2239
0	904
0	0
0	0
0	242
0	350
0	360
0	345
0	255
0	1022
0	826
0	128
0	126
0	257
0	668
0	842
0	80
0	356
0	1
0	200
0	19
0	133
0	217
0	227
0	50
0	5
0	1
0	409
0	663
0	229
0	2821
4	820
0	2877
0	2806
0	2609
0	2405
0	1331
0	2753
0	2646
0	2715
0	2677
0	430
0	686
0	635
0	565
0	623
0	489
0	443
0	185
0	280
0	77
0	30
0	17
0	10
0	2815
0	409
0	663
0	229
0	6
0	7
0	6
0	1
0	1
0	0
0	0
0	0
0	5
0	6
0	7
0	6
0	2237
0	2239
0	904
0	205
0	203
0	203
0	204
0	206
0	204
0	206
0	173
0	236
0	257
0	187
0	205
0	206
0	187
0	205
0	209
0	208
0	0
0	71
0	27
0	22
0	6
0	6
0	9
0	14
2	14
1	11
0	21
0	21
0	20
0	10
0	14
0	4
0	0
0	6
0	2239
0	904
0	260
0	131
0	52
0	0
0	385
0	378
1	388
0	44
0	9
0	9
0	7
0	7
0	1
0	260
0	131
0	52
0	0
0	409
0	663
0	41
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	1
0	1
0	208
0	13
0	5
0	196
0	197
0	3
0	4
0	6
0	5
0	6
0	0
0	6
0	210
0	208
0	208
0	209
0	211
0	209
0	211
0	178
0	262
0	240
0	258
0	259
0	240
0	258
0	241
0	214
0	213
0	0
0	76
0	27
0	22
0	6
0	3
0	3
0	1
0	0
0	0
0	0
0	0
0	2
0	4
0	4
1	2
0	1
0	0
0	97
0	108
0	17
0	18
0	1
0	9
0	0
0	1
0	0
0	10
0	1
0	0
0	0
0	0
0	0
0	193
0	138
0	82
0	42
0	46
0	46
2	24
0	0
0	12
0	12
0	1
0	13
0	10
0	12
0	11
0	282
0	6
0	2
0	0
0	9
0	838
0	883
0	1006
0	850
0	357
0	858
0	427
0	945
0	772
0	41
0	208
0	49
0	252
0	137
0	960
0	846
0	42
0	241
0	330
0	343
0	99
0	24
0	2
0	323
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	187
0	184
0	185
0	188
0	185
0	188
0	184
0	155
0	204
0	225
0	170
0	189
0	189
0	169
0	189
0	192
0	191
0	0
0	73
0	23
0	21
0	10
0	135
0	3
0	7
0	8
0	0
0	0
0	172
0	743
0	645
0	190
0	124
0	269
0	32
0	289
0	213
0	314
0	0
0	0
0	0
0	0
0	0
0	549
0	579
0	135
0	763
0	52
0	81
0	42
0	44
0	60
0	30
0	71
0	37
0	30
0	90
0	105
0	51
0	115
0	150
0	95
0	452
0	640
0	893
0	27
0	27
0	184
0	484
0	60
0	147
0	10
0	1
0	18
0	13
0	15
0	12
0	42
0	225
0	308
0	321
0	99
0	25
0	2
0	0
0	0
0	0
0	0
0	1
0	0
0	371
0	380
0	353
0	374
0	251
0	25
0	17
0	0
0	773
0	839
0	796
0	774
0	774
0	773
0	0
0	0
0	0
0	406
0	232
0	108
0	78
0	39
0	235
0	13
0	214
0	18
0	0
0	0
0	210
0	208
0	208
0	209
0	211
0	209
0	211
0	178
0	227
0	248
0	178
0	196
0	197
0	178
0	196
0	200
0	199
0	0
0	76
0	27
0	22
0	146
0	6
0	85
0	0
0	3
0	0
0	216
0	197
0	133
0	31
0	16
0	2
0	6
0	14
0	38
0	7
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	788
0	789
0	858
0	829
0	954
0	2
0	0
0	233
0	573
0	615
0	713
0	370
0	621
0	268
0	149
0	2
0	589
0	631
0	28
0	28
20	126
0	106
0	16
0	106
0	0
0	398
0	340
0	318
0	0
5	2
0	0
0	43
0	29
0	48
0	43
0	13
0	40
0	39
0	44
0	19
0	0
0	14
0	37
0	6
0	16
0	12
0	0
0	11
0	12
0	20
0	18
0	0
0	2
0	5
0	335
0	264
0	330
0	0
0	220
0	12
0	233
0	311
0	214
0	203
0	99
0	3
0	19
0	11
0	12
0	9
0	15
0	0
0	24
0	4
0	163
0	8422
0	23444
0	23459
0	16632
0	8391
0	5987
0	13794
0	16339
0	11137
1	4806
0	16053
0	17321
0	17014
0	25987
0	16146
0	912
0	173
0	42
0	63
0	213
0	521
0	4
0	3
0	10
0	1
0	11
0	9
0	3
0	2
0	0
0	0
0	210
0	208
0	208
0	209
0	211
0	209
0	211
0	178
0	248
0	227
0	248
0	178
0	196
0	197
0	178
0	196
0	199
0	0
0	76
0	27
0	22
0	85
0	146
0	6
0	0
0	7
0	6
0	1113
0	457
0	431
0	1429
0	287
0	636
0	7
0	7
0	3
0	4
0	4
0	771
0	756
0	856
0	745
0	127
0	224
0	80
0	126
0	81
0	70
0	71
0	41
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	60
0	61
0	61
0	50
0	47
0	61
0	183
0	547
0	544
0	411
0	311
0	30
0	21
0	10
0	3
0	0
0	771
0	813
0	706
0	77
0	694
0	666
0	56
0	256
0	933
0	0
0	2
0	28
0	14
0	94
0	146
0	28
0	351
0	444
0	365
0	7
0	22
0	682
0	1
0	1
0	0
0	0
0	0
0	0
0	0
5	0
0	630
0	1389
0	1333
0	935
0	708
0	263
0	222
0	269
0	75
0	5874
1	7546
0	18166
9	25886
0	6616
0	6881
1	5724
1	2266
1	2161
0	2844
0	115
0	114
0	115
0	18
0	2
0	1
0	8
0	1223
0	115
0	98
0	13
0	7
0	8
0	11
0	11
0	3
0	1
0	104
0	80
0	63
0	24
0	0
0	5
0	5
0	2
0	103
0	790
0	61
0	697
0	602
0	742
2	335
0	264
0	330
0	2
0	2
0	523
0	173
0	467
0	91
0	458
0	428
0	19
0	2
0	385
0	385
0	377
0	378
0	0
0	0
0	0
0	67
0	63
0	517
0	487
0	90
0	507
0	84
0	32
0	22
0	38
0	488
0	21
0	457
0	494
0	488
0	710
0	1159
0	1155
0	274
0	51
0	201
0	214
0	243
0	173
1	140
0	49
0	126
0	83
0	15
0	11
0	1104
0	1121
0	17
0	5
0	174
0	205
0	196
0	174
0	177
0	178
0	201
0	209
0	209
0	609
0	602
0	459
0	6
0	5
0	0
0	205
0	201
0	238
0	130
0	30
0	11
0	1
0	94
0	79
0	38
0	811
0	587
0	119
0	210
0	1248
0	1268
0	702
0	401
0	408
0	789
0	327
0	784
0	788
0	367
0	88
0	15
0	9
0	13
0	17
0	13
0	21
0	17
0	13
0	19
0	0
0	13
0	13
0	1
0	9
11	160
44	159
0	8782
0	7058
0	13
0	0
33	178
0	298
0	1235
0	0
0	0
0	0
0	0
0	0
0	25
0	329
0	466
0	741
0	725
0	764
0	86
0	51
0	226
0	159
0	244
0	143
0	22
0	18
0	715
0	659
0	635
0	699
0	641
0	353
0	317
0	301
0	55
0	320
0	181
0	20
0	327
0	56
0	94
0	201
0	356
1	28480
0	16628
0	8422
0	14944
0	18573
0	17403
0	25927
0	11727
0	18930
0	25942
0	5971
0	17129
0	16146
0	4
0	26
0	86
0	86
0	86
0	535
0	527
0	506
0	19
0	18
0	4
0	9
0	18
0	0
0	0
0	0
0	19
0	588
0	364
0	0
0	1
0	94
0	117
0	104
0	459
0	78
0	4
0	117
0	86
0	49
0	40
0	0
0	4
0	5
0	4
0	2
0	4
0	518
0	504
0	454
2	464
0	600
0	0
0	174
0	734
0	341
0	716
0	0
0	3
0	7
0	8
0	13
0	6
0	0
0	2
0	0
0	765
0	566
0	574
0	707
0	7
0	30
0	44
0	0
0	28472
0	16146
0	32
0	29
0	5
0	20
0	1
0	25
0	6
0	0
0	368
0	330
0	356
0	381
0	190
0	54
0	22
0	37
0	42
0	127
0	0
0	0
0	0
0	591
0	596
0	550
0	894
0	147
0	136
0	184
0	484
0	61
0	62
0	72
0	37
0	30
0	76
0	104
0	52
0	118
0	150
0	130
0	186
0	81
0	763
0	23
0	27
0	42
0	23
0	32
0	20
0	938
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	7
0	8
0	7
0	7
0	7
0	0
0	2
0	5
0	5
0	5
0	0
0	1
0	0
0	0
0	0
0	0
0	61
0	790
0	697
0	602
0	742
0	858
0	782
0	765
0	297
0	195
0	240
0	132
0	157
0	234
0	80
0	131
0	238
0	246
0	323
0	30
0	7
0	7
0	310
0	287
0	36
0	132
0	94
0	0
0	0
0	0
0	0
0	790
0	61
0	697
0	602
0	742
0	29
0	28
0	0
0	0
0	0
0	0
0	5
0	5
0	0
0	54
0	55
0	10
0	96
0	70
0	17
0	125
0	120
0	3
0	225
0	8
0	269
0	255
0	266
0	256
0	200
0	200
0	0
0	418
0	370
0	345
0	315
0	365
0	288
0	331
0	287
0	322
0	6
0	372
0	379
0	367
0	399
0	383
0	3
0	297
0	248
0	292
0	280
0	288
0	314
0	226
3	974
0	4
0	884
0	976
0	666
0	870
0	844
0	22
0	696
0	662
0	19
0	821
0	3
0	815
0	237
0	92
0	133
0	131
0	161
0	243
0	329
0	273
0	225
0	278
0	287
0	370
0	322
0	288
0	297
0	292
0	315
0	331
0	342
0	280
0	418
0	365
0	6
0	372
0	379
0	367
0	399
0	3
0	248
0	383
0	314
0	288
0	226
10	692
0	27
0	54
0	5
0	2
0	241
0	332
0	235
0	4
0	16
0	12
0	3
0	27
0	11
0	12
0	9
1	22
0	0
0	134
0	254
0	224
0	179
0	333
0	329
0	60
0	852
0	706
0	483
0	513
0	370
0	14
0	14
0	12
0	9
0	1
0	11
0	1
0	1
0	1
0	788
0	789
0	858
0	829
0	954
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	852
0	0
0	12
0	12
0	1
0	7
0	1165
0	1303
0	1
0	3
0	3
0	0
0	5
0	1
0	29
0	32
0	29
0	6
0	25
0	2
0	2
0	1
0	7
0	7
0	773
0	863
0	821
0	774
0	774
0	773
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	4
0	0
0	0
0	0
0	1
0	1
0	8
0	55
0	179
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1109
0	23
0	64
0	154
0	48
0	80
0	1429
0	32
0	291
0	172
0	1214
0	60
0	228
0	1000
0	420
0	1411
0	1355
0	1233
0	1211
0	17
0	8
0	169
0	24
0	169
0	7
0	169
0	5
0	168
0	16
0	168
0	0
0	0
0	0
0	3
0	8
0	22
0	0
0	0
0	1
0	0
0	27
0	25
0	27
0	24
0	12
0	3
0	1186
3	1239
0	458
0	346
0	263
0	227
0	180
0	1189
0	5861
0	342
0	265
0	253
0	144
0	208
0	248
0	306
0	347
0	338
0	348
0	0
0	1
0	152
0	122
0	117
0	40
0	92
0	58
0	609
0	602
0	459
0	0
0	1
0	217
0	411
0	352
0	389
0	358
0	168
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	322
0	1
0	320
0	322
0	0
0	168
0	76
0	323
0	321
0	9
0	8
0	322
0	163
0	157
0	15
0	20
0	69
0	320
0	322
0	1
0	0
0	0
0	55
0	56
0	10
0	56
0	21148
0	0
0	3
0	113
0	0
0	0
0	1
0	1
0	1069
0	414
0	416
0	1385
0	356
0	593
0	0
0	19
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	60
0	109
0	37
0	101
0	32
0	113
0	119
0	103
0	106
0	142
0	101
0	5
0	6
0	151
0	153
0	87
0	67
0	6
0	3
0	4
0	110
0	18
0	149
0	59
0	452
0	686
0	935
0	710
0	551
0	962
0	1002
0	481
0	446
0	239
0	7
0	6
0	17
0	8
0	171
0	25
0	171
0	7
0	171
0	5
0	170
0	17
0	170
0	13
0	14
0	13
0	95
0	7
0	160
0	94
0	102
0	13
0	14
0	44
0	43
0	40
0	49
0	45
0	40
0	37
0	13
0	29
0	0
0	19
0	14
0	1
2	103
0	99
0	61
0	13
0	9
0	100
0	9
0	3
0	0
0	0
0	0
0	0
0	11
0	98
0	38
0	43
0	11
0	0
0	5
0	3
0	2
4	12
0	6
0	0
0	17
0	20
0	0
0	1
0	1
0	6
0	217
0	6
0	137
0	215
0	216
0	216
0	216
0	216
0	148
0	0
0	0
0	0
0	6
0	7
0	7
0	6
0	6
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	0
0	0
0	4
1	1298
0	0
0	52
0	58
0	2
0	29
0	24
0	58
0	58
0	29
0	12
0	34
0	56
0	33
0	52
0	4
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	609
0	602
0	459
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	324
0	321
0	56
0	42
0	225
0	308
0	321
0	99
0	25
0	2
0	495
0	515
0	260
0	36
0	2
0	37
0	0
0	298
0	7
0	7
0	3
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	7
0	7
0	1550
0	2049
0	259
0	518
0	504
0	461
0	454
0	395
0	600
0	0
0	182
0	1409
0	920
0	1073
0	1281
0	964
0	1223
0	1182
0	921
0	854
0	1148
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	3
0	4
0	4
0	1109
0	23
0	64
0	154
0	48
0	80
0	1429
0	32
0	291
0	172
0	1214
0	60
0	228
0	1000
0	420
0	1233
0	1211
0	1355
0	1411
0	7
0	7
0	3
0	4
0	4
0	2
0	0
0	0
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	901
0	11237
0	10747
0	10459
0	10484
0	10468
0	1273
0	1263
0	1281
0	405
0	1204
0	390
0	317
6	1058
0	1189
0	38
0	99
0	11
0	28
0	17
0	10
0	0
0	0
0	0
0	86
0	87
0	78
0	76
0	103
0	67
0	6
0	4
0	4
0	8
0	6
0	14
0	0
0	40
0	17
0	117
0	86
0	49
0	40
0	11
0	6
0	0
0	3
0	6
0	6
0	6
0	6
0	6
0	6
0	0
0	1288
0	412
0	399
0	364
0	1106
0	4
0	898
0	331
0	1165
0	19268
0	16110
0	37418
0	31646
0	28887
0	24771
0	26302
0	58
