UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	1
0	0
0	0
0	6
0	2
0	2
0	0
0	1
0	0
0	0
0	7
0	0
0	2
0	4
0	0
0	20
0	0
0	2
1	1
1	0
1	0
0	1
0	1
0	0
0	0
0	5
0	2
0	6
0	3
0	1
0	1
0	9
0	4
0	1
0	5
0	0
0	3
0	3
1	0
0	4
0	1
0	1
1	0
0	4
0	1
0	0
0	3
0	0
0	8
0	1
0	3
0	0
1	0
0	1
0	4
2	0
6	0
1	0
2	0
8	0
0	0
0	4
0	1
0	0
1	4
0	3
0	0
0	9
0	0
0	3
0	5
0	0
0	0
0	0
0	0
0	0
4	0
2	0
2	0
1	0
4	0
0	0
0	0
1	0
5	0
2	0
1	0
3	0
0	0
1	0
0	0
6	0
0	0
2	0
1	0
0	0
2	0
4	0
0	0
0	0
0	0
2	0
2	0
0	0
0	0
0	0
1	0
1	0
1	0
0	0
0	0
0	0
0	1
0	4
0	2
0	6
0	0
1	0
0	1
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	7
0	5
0	1
0	6
0	0
0	2
0	0
0	2
0	0
0	0
9	0
6	1
7	0
2	0
10	0
14	0
3	1
0	0
0	3
0	3
0	0
0	0
0	1
0	2
2	20
0	1
0	3
0	1
0	2
0	2
0	8
0	0
0	154
7	272
79	0
195	1
10	148
0	261
26	15
1	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
75	1821
0	1389
0	3
0	4694
0	8296
0	9453
0	5854
0	2619
0	2789
0	119
0	786
5	3609
0	4694
0	8296
0	9453
0	5854
2	703
0	1389
0	119
31	666
0	786
0	1137
1186	2489
175	2457
13	12
8	769
128	793
0	3
0	3
4	1664
0	2619
10	2331
0	2789
8061	81
2	7
0	12
46	22
0	165
0	247
0	0
0	2
0	15
0	18
0	0
0	8
1	25
0	74
0	91
0	19
0	133
0	8
0	2
0	127
1	68
0	285
59	114
0	85
0	1
0	59
0	63
0	9
0	18
0	181
3	23
0	17
0	4
0	3
0	71
0	219
