UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	1
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	1
0	0
0	3
0	3
0	0
0	8
0	2
0	1
0	2
0	0
0	2
0	0
0	0
4	0
0	1
0	0
0	4
0	2
0	3
0	4
0	0
0	3
0	2
0	0
0	2
0	1
0	9
0	0
0	0
0	0
0	0
0	3
2	0
0	2
0	1
0	4
0	1
0	0
0	7
1	2
0	0
1	0
2	0
0	4
0	2
1	0
9	0
3	0
1	0
1	0
1	0
1	3
0	2
0	0
0	0
0	1
0	2
0	3
0	0
0	9
0	2
0	0
0	0
0	0
0	0
0	0
2	0
2	0
2	0
1	0
3	0
2	0
0	0
1	0
1	0
1	0
0	1
0	1
4	0
1	0
1	0
1	0
2	0
1	0
1	0
1	0
2	0
0	0
0	0
1	0
0	0
2	0
0	0
1	0
1	0
0	1
0	0
0	0
0	0
0	0
0	0
1	0
0	1
0	0
0	1
0	2
0	0
3	1
1	2
0	0
0	0
0	1
0	3
0	0
0	0
0	0
0	1
0	0
1	0
0	0
0	4
0	1
0	0
0	1
1	0
0	0
5	0
2	0
3	1
3	1
6	1
9	1
6	0
0	0
0	3
0	0
0	1
0	0
0	0
0	1
0	8
0	0
0	0
0	1
0	3
0	4
0	7
0	0
0	116
4	166
65	0
167	3
3	116
0	166
36	26
2	37
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
44	556
0	1527
0	4
0	2319
0	5252
0	6164
0	3790
0	1411
0	4294
0	28
0	2798
5	2049
0	2319
0	5252
0	6164
0	3790
12	966
0	1529
0	28
21	2185
0	2798
0	900
1034	2437
246	2412
11	4
3	276
31	289
0	4
0	4
38	757
0	1411
33	3442
0	4297
5630	67
0	1
0	5
10	8
0	116
0	173
0	0
0	1
0	29
0	23
0	0
0	0
3	33
0	66
0	2
0	19
0	38
0	7
0	14
0	38
0	44
0	167
79	103
0	119
0	0
0	37
0	66
0	5
0	35
1	271
2	37
0	11
0	4
0	1
0	83
0	108
