UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	2
0	4
0	0
0	0
0	0
0	6
0	0
0	0
0	1
0	1
0	2
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	1
0	0
0	4
0	0
0	0
0	1
0	1
2	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	6
0	0
0	2
0	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
2	0
0	0
0	0
1	0
0	0
0	0
1	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
3	1
2	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
1	1
0	0
0	0
2	0
1	0
1	0
0	0
2	0
0	0
0	0
1	0
0	0
0	1
0	1
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	2
0	0
1	0
0	92
0	129
27	0
98	1
3	85
0	129
4	5
3	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
29	132
0	188
0	1
0	343
0	1190
0	1302
0	875
0	232
0	427
0	2
0	221
0	294
0	343
0	1190
0	1302
0	875
1	111
0	188
0	2
8	181
0	221
0	297
250	298
77	295
2	3
1	70
0	70
0	1
0	1
0	175
0	232
2	383
0	427
1443	4
0	2
0	3
1	1
0	20
0	19
0	0
0	0
0	7
0	11
1	0
0	0
0	3
0	4
0	2
0	10
0	5
0	0
0	0
0	4
0	2
0	6
0	20
0	9
0	0
0	0
0	9
0	1
0	3
0	3
2	20
0	0
0	0
0	1
0	3
0	2
0	29
0	0
0	1
0	0
