UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	1
0	0
0	0
0	4
0	1
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	4
0	0
0	10
3	3
0	0
0	2
0	0
0	0
0	3
0	0
1	0
0	0
0	0
0	7
0	5
0	1
0	3
0	0
0	1
0	3
0	1
0	1
0	0
0	5
0	1
0	0
0	2
1	2
0	1
0	0
0	3
0	0
0	3
0	1
0	0
0	11
0	0
0	0
0	0
0	0
0	3
0	3
2	0
9	0
1	0
1	0
0	0
2	0
1	4
0	2
0	0
1	2
0	1
0	0
0	1
0	0
0	5
0	1
0	1
0	0
0	0
0	0
0	0
0	0
1	0
3	0
1	0
6	0
5	0
0	0
5	0
4	0
0	0
2	0
3	0
1	0
1	0
0	0
5	0
0	0
1	0
1	0
2	0
0	1
0	0
0	0
5	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
1	0
0	0
1	1
0	2
0	0
0	0
0	5
0	1
3	0
0	0
0	0
0	0
1	0
0	1
0	0
0	1
0	0
0	1
0	0
1	2
0	0
0	3
0	1
0	0
0	0
0	0
0	0
0	2
0	0
8	0
2	0
4	1
6	0
0	2
0	0
0	1
0	0
0	0
0	0
0	3
0	4
0	10
0	0
0	1
0	0
0	0
0	7
0	11
0	0
0	103
5	177
6	1
162	2
4	97
0	173
7	7
1	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1237
0	1564
0	2
0	4219
0	5141
0	6300
0	3973
0	1359
0	2794
0	4
0	531
1	3171
0	4219
0	5141
0	6300
0	3973
1	1112
0	1565
0	4
0	438
0	531
0	816
610	1558
364	1544
19	6
5	469
169	496
0	1
0	2
1	710
0	1359
1	2137
0	2794
6084	47
0	3
0	7
14	17
0	115
0	119
0	0
0	1
0	20
0	10
0	0
0	4
0	3
0	75
0	125
0	34
1	56
0	1
2	4
0	122
0	35
1	186
1	38
1	104
0	3
0	37
0	59
0	9
0	24
1	195
1	21
0	1
0	15
0	1
0	47
0	96
