UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	1
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	1
0	3
0	0
1	6
0	0
0	0
0	0
0	0
1	0
0	0
0	1
0	0
0	0
0	0
0	9
0	1
0	0
0	0
0	0
0	2
0	2
0	0
0	1
0	0
0	1
0	1
0	0
0	5
0	1
0	0
0	0
0	2
0	2
0	0
0	3
0	0
0	1
0	2
0	0
1	0
0	0
0	0
0	2
0	0
1	0
0	0
0	0
7	0
0	0
0	3
0	0
0	0
0	6
0	3
0	0
0	2
0	0
0	1
1	1
0	0
1	2
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
4	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	1
0	0
0	0
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	1
0	0
0	0
0	0
0	0
0	2
1	0
0	0
4	0
2	0
0	0
2	0
5	0
4	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	6
0	1
0	1
0	0
0	1
0	9
0	1
0	0
0	175
8	361
37	0
166	3
3	169
0	357
34	21
4	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
28	279
0	351
0	1
0	760
0	621
0	926
0	635
0	306
0	533
0	13
0	139
0	549
0	760
0	621
0	926
0	635
0	99
0	352
0	13
6	67
0	139
0	323
251	636
35	630
0	0
2	51
0	58
0	1
0	1
0	52
0	306
0	283
0	534
1719	13
0	0
0	1
1	0
0	13
0	11
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	2
0	1
0	0
0	0
0	0
0	4
0	3
0	2
0	1
0	2
0	0
0	0
0	0
0	1
0	1
0	3
0	0
0	2
0	1
0	0
0	1
0	2
0	2
0	1
0	3
0	0
0	1
