UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	2
0	0
0	0
0	0
0	2
0	6
0	6
0	0
0	0
0	0
0	0
0	4
0	0
0	4
0	4
0	1
1	17
3	2
0	3
0	1
0	0
0	0
0	2
0	0
2	1
0	4
0	1
0	23
0	10
0	1
0	4
0	1
0	1
0	15
0	1
0	2
0	1
0	10
0	1
0	0
0	2
0	1
0	0
1	0
0	14
0	0
0	4
0	1
1	2
0	9
0	3
0	3
0	0
0	0
0	4
0	15
3	0
5	0
1	0
0	0
3	0
1	0
0	4
0	1
0	0
1	2
0	1
0	0
0	1
0	0
0	10
0	2
0	0
2	0
0	0
0	0
0	0
2	0
2	0
2	0
2	0
2	0
4	0
5	0
5	0
8	0
1	0
2	0
2	0
1	0
4	0
0	0
5	0
1	0
4	0
0	0
1	0
12	0
1	0
1	0
1	0
0	0
2	0
3	0
5	0
1	0
0	0
0	0
1	0
2	0
0	0
0	0
0	0
0	0
0	1
0	3
0	10
0	0
1	4
0	3
0	0
0	0
0	2
0	0
0	0
0	1
0	0
0	4
0	1
3	1
0	2
0	4
0	6
0	1
0	0
0	0
0	0
13	0
1	0
7	0
10	1
15	1
14	0
2	1
0	0
0	1
0	3
0	1
0	0
0	2
0	6
0	17
0	0
0	1
0	0
0	4
0	23
0	9
0	0
0	214
18	388
70	0
300	1
5	203
0	383
43	34
8	53
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
184	3258
0	3291
0	3
0	10524
0	11822
0	14716
0	8973
0	1723
0	5041
0	57
0	1447
4	8078
0	10524
0	11822
0	14716
0	8973
8	2167
0	3293
0	57
35	1199
0	1447
0	1992
1867	3696
415	3637
54	16
15	859
78	880
0	2
0	3
3	866
0	1723
14	4001
0	5041
14304	65
0	5
0	7
62	31
0	160
0	203
0	0
0	3
0	32
0	28
1	0
0	0
0	13
0	111
0	199
0	38
0	138
0	0
2	5
0	128
0	197
0	311
0	53
0	166
0	3
0	44
0	99
0	10
0	24
0	325
2	26
0	1
0	8
0	0
0	103
